location,year,catch,direct_consumption,fishmeal_and_fish_oil,other_usage
Brazil,1970,821961.3631257529,731879.8490672429,89844.26821227901,237.24584623100003
Brazil,1971,886869.3022620458,762280.6148829488,124342.41897082704,246.26840826999995
Brazil,1972,1141659.981833474,977241.28458319,164080.47156341598,338.225686868
Brazil,1973,1142755.0975712289,981622.3726774828,160808.43036410306,324.294529643
Brazil,1974,1056452.1883047689,939949.8357817968,116195.919366806,306.43315616599995
Brazil,1975,964354.877274421,802559.749018208,161527.096388728,268.031867485
Brazil,1976,814070.6371286468,733678.5445409458,80155.455185554,236.6374021470001
Brazil,1977,882919.6468105051,730564.6099858691,152127.421958366,227.61486627
Brazil,1978,924886.171517257,729305.338913777,195345.583193921,235.249409559
Brazil,1979,1026785.3157959132,788199.6017912033,238336.0395326869,249.674472023
Brazil,1980,895641.5680420168,680066.9508733108,215364.580495688,210.036673018
Brazil,1981,897985.0748819899,715933.6346370429,181833.78348555104,217.656759396
Brazil,1982,929803.6635228068,752576.4776788069,177001.831900029,225.353943971
Brazil,1983,985858.766915909,736134.562179317,249507.085140266,217.119596326
Brazil,1984,1098906.7166807882,854718.5217360273,243931.792171284,256.402773477
Brazil,1985,1109935.978103674,890612.0925743551,219056.102030056,267.783499263
Brazil,1986,1056115.9977718417,805193.3679827783,250680.507936274,242.121852789
Brazil,1987,1033256.4800463778,766559.2961620198,266468.1152560499,229.068628308
Brazil,1988,930781.2863808247,761584.1298916969,168968.88374611398,228.272743014
Brazil,1989,864031.7706560353,707851.0929726493,155972.51309916703,208.16458421899992
Brazil,1990,711808.2206014751,679421.5892158791,32183.802431050004,202.82895454600003
Brazil,1991,732454.9898359341,668451.3788971411,63803.52325485398,200.08768393900004
Brazil,1992,733892.326946667,669754.851901191,63936.00466442502,201.4703810510001
Brazil,1993,751630.3598648394,699969.6302957543,51446.23253436699,214.497034718
Brazil,1994,767929.2087692932,685429.9443369881,82287.48343948397,211.780992821
Brazil,1995,719620.5138877151,659580.29498322,59838.841282535,201.37762196
Brazil,1996,667279.5721572099,571558.0236092999,95555.434484476,166.11406343399997
Brazil,1997,731210.517616901,614251.614767945,116782.804035425,176.09881353100002
Brazil,1998,708822.8218607442,623214.3775525201,85431.16357235503,177.28073586899998
Brazil,1999,704371.3140350019,676928.0798627379,27248.055591076,195.178581188
Brazil,2000,799084.1994251477,779536.2845770167,19319.730618767,228.184229364
Brazil,2001,850770.7923753221,800654.501329286,49879.696071007,236.594975029
Brazil,2002,881313.593769938,847802.403910393,33261.813896085,249.37596346
Brazil,2003,827568.760154973,794981.440840975,32355.411561557004,231.907752441
Brazil,2004,824707.8167897674,763684.9922742964,60798.177673106,224.646842365
Brazil,2005,847329.7464923392,799070.9530038622,48022.98258690502,235.81090157200003
Brazil,2006,860313.888490644,799939.7701727471,60133.767474683,240.3508432140001
Brazil,2007,886245.752912545,821442.484995439,64562.434199549,240.833717557
Brazil,2008,874314.112871602,788463.597159653,85615.853907152,234.66180479700003
Brazil,2009,889056.6380751998,772315.7336731697,116512.145137222,228.75926480800004
Brazil,2010,862219.8857917183,756986.1141657903,105009.468784775,224.302841153
Brazil,2011,996348.6613587452,919678.8498518312,76395.27271507902,274.5387918350001
Brazil,2012,996467.3394463942,898632.0090688391,97565.47690856108,269.853468994
Brazil,2013,929301.891137989,829119.180216511,99938.45999009996,244.250931378
Brazil,2014,975565.0094328708,919144.9197847449,56144.301923433,275.7877246929999
Brazil,2015,867311.9947380587,819659.4404109177,47406.960537014,245.593790127
Brazil,2016,880796.1604377311,880274.776147675,260.692145028,260.692145028
Brazil,2017,901066.3633924632,900534.2936676871,266.034862388,266.034862388
Brazil,2018,889239.0747223919,888710.478555672,264.29808336,264.29808336
Cambodia,1965,40476.281126898,40472.741941700006,1.769592599,1.769592599
Cambodia,1966,51726.444335378,51721.2928547,2.575740339,2.575740339
Cambodia,1967,61723.08308744999,61716.76548549999,3.158800975,3.158800975
Cambodia,1968,67513.43521686002,67505.6656855,3.88476568,3.88476568
Cambodia,1969,71065.96647612,71057.8053714,4.08055236,4.08055236
Cambodia,1970,92152.527720964,92145.074047,3.726836982,3.726836982
Cambodia,1971,95438.63265953602,95428.492068,5.070295768,5.070295768
Cambodia,1972,94135.315076424,94126.861366,4.226855212,4.226855212
Cambodia,1973,77743.929984584,77736.441201,3.744391792,3.744391792
Cambodia,1974,78087.572410448,78080.041316,3.765547224,3.765547224
Cambodia,1975,64998.13381331199,64990.560408,3.786702656,3.786702656
Cambodia,1976,42090.321104676,42085.786496,2.267304338,2.267304338
Cambodia,1977,42076.19227973601,42071.63247800001,2.279900868,2.279900868
Cambodia,1978,42061.56092879999,42056.975934,2.2924974,2.2924974
Cambodia,1979,37453.2840136,37449.0483671,2.11782325,2.11782325
Cambodia,1980,36757.069936684,36753.639058336,1.715439174,1.715439174
Cambodia,1981,63755.93376894221,63749.38092443401,3.2764222541000003,3.2764222541000003
Cambodia,1982,73719.34004530302,73712.326403415,3.506820944,3.506820944
Cambodia,1983,90898.9109245504,90890.75395781,4.0784833702,4.0784833702
Cambodia,1984,96153.158049184,96145.060001794,4.049023695000001,4.049023695000001
Cambodia,1985,110036.279251524,110027.26534826,4.506951632,4.506951632
Cambodia,1986,104324.293112934,104315.91969364,4.186709647,4.186709647
Cambodia,1987,118790.35624571602,118780.34824221002,5.004001752999999,5.004001752999999
Cambodia,1988,122846.492165422,122834.87525007,5.808457676,5.808457676
Cambodia,1989,128412.96283637798,128399.82991282998,6.566461773999999,6.566461773999999
Cambodia,1990,150807.0973903716,150786.32128366,10.3880533558,10.3880533558
Cambodia,1991,143586.95171489398,143569.24967013998,8.851022377,8.851022377
Cambodia,1992,137312.021007028,137293.38978561998,9.315610704,9.315610704
Cambodia,1993,129967.37339350798,120730.95652474,9192.387087834,44.029780934000016
Cambodia,1994,124784.911090574,115362.94436923,9379.754347177002,42.212374167
Cambodia,1995,123589.31332997396,112417.49752768996,11130.357004682,41.45879760200001
Cambodia,1996,122186.30833504598,110800.96120822,11343.482228913002,41.864897913
Cambodia,1997,117584.365890324,106100.66414209,11442.935040677,40.766707557
Cambodia,1998,129545.002596826,117744.20301961,11756.472334928,44.327242288
Cambodia,1999,125991.550073486,113694.78410991,12251.294333323,45.471630253
Cambodia,2000,128593.927567162,115232.89582495,13314.619434510998,46.41230770100001
Cambodia,2001,122497.475145926,111836.50856112,10615.013950978,45.95263382799999
Cambodia,2002,114766.243154945,105833.61373472,8888.413426479003,44.215993746
Cambodia,2003,117234.68731186402,109420.31548002,7767.391145378002,46.980686466
Cambodia,2004,110537.40576370104,104302.61782818002,6190.310303709003,44.477631812
Cambodia,2005,114340.21125950602,107516.02900316002,6777.406657493001,46.775598853
Cambodia,2006,112693.330854984,106120.19999073002,6526.243006212001,46.88785804199999
Cambodia,2007,114626.88528973,107825.26994904,6753.435109415,48.180231275
Cambodia,2008,124939.519405718,117923.68327754,6963.981414499999,51.85471367800001
Cambodia,2009,126524.45426675,118517.20908002,7952.981322390001,54.263864340000005
Cambodia,2010,141704.461310806,132822.70581328997,8820.601897204002,61.153600312000016
Cambodia,2011,187663.255190202,176202.32947628995,11378.728768522,82.19694539000001
Cambodia,2012,191343.504693932,179751.13420311996,11508.566187310998,83.804303501
Cambodia,2013,182403.94399149,171414.31379035,10909.924919171002,79.70528196900003
Cambodia,2014,197713.921745688,185704.152592,11924.666495404,85.10265828399999
Cambodia,2015,195069.346160038,183053.77058051,11930.357206944002,85.21837258400001
Cambodia,2016,195456.601014638,195269.95893832,93.321038159,93.321038159
Cambodia,2017,196378.436131554,196190.99649768995,93.719816932,93.719816932
Cambodia,2018,202896.110276954,202697.49049929,99.30988883200004,99.30988883200004
Canada,1950,1107703.4914442922,920347.202527464,181685.47766535,5670.811251477998
Canada,1951,1113449.8322443245,941074.255623533,167126.48509555103,5249.09152524
Canada,1952,1073643.640042734,980227.911631379,90021.65010862597,3394.0783027289995
Canada,1953,1087633.306632233,946709.030730086,136578.77382835303,4345.502073794001
Canada,1954,1443409.399551998,1274108.446067748,164186.09693822695,5114.856546023
Canada,1955,1408125.4125127993,1264211.4635578203,139467.52275489396,4446.426200084999
Canada,1956,1688414.2335285104,1460637.8645351094,221323.38737248504,6452.981620916
Canada,1957,1610898.8551625402,1471299.5518107323,135250.96975556298,4348.333596245
Canada,1958,1544707.0055566162,1355201.3666507832,183974.95724525693,5530.681660576
Canada,1959,1718404.9389013026,1511221.2265918546,201238.5510101591,5945.161299288997
Canada,1960,1656457.3433597942,1565076.3900770596,88191.7190003323,3189.2342824023003
Canada,1961,1780414.939795876,1571451.0740132548,203054.7244919609,5909.141290659998
Canada,1962,1920053.1215818897,1712001.8450965998,202002.149897741,6049.126587548999
Canada,1963,2031510.7233261864,1765530.4213466973,258501.83382702092,7478.468152468
Canada,1964,1988852.520014685,1751112.217697519,230755.35581216696,6984.946504999002
Canada,1965,2013255.330329464,1795450.8108955882,211211.552385402,6592.967048474
Canada,1966,2166671.415252639,1994795.320209614,166240.27072139306,5635.824321632
Canada,1967,2027878.085307623,1915301.9893461447,108480.3460065432,4095.749954935201
Canada,1968,2268761.879497526,2162370.271347488,102285.35661981178,4106.251530226798
Canada,1969,2080723.770516257,1954618.6949793743,122298.3533352188,3806.7222016638016
Canada,1970,2043374.438377626,1891763.7473807696,147800.8691016141,3809.821895242
Canada,1971,1876949.259916488,1714565.6731050631,158837.85104188003,3545.7357695449987
Canada,1972,1690624.3963508485,1561269.0542905563,126406.42159119288,2948.9204690989
Canada,1973,1627779.715050385,1514295.3809663702,110724.29211017195,2760.041973843
Canada,1974,1351582.0521858584,1226660.5901617643,122442.600821535,2478.861202559
Canada,1975,1344863.1005791132,1194591.3519360025,147562.19562998906,2709.5530131220003
Canada,1976,1461873.3372569024,1322772.65480575,136216.23862996962,2884.4438211825995
Canada,1977,1575550.4692676624,1434029.779769404,138345.26095829107,3175.4285399671003
Canada,1978,1648553.591420834,1496746.5340759305,148539.56469039377,3267.4926545097
Canada,1979,1740450.3809781133,1624529.5312422314,113273.585265992,2647.2644698900003
Canada,1980,1577911.658815238,1469080.8576603858,106573.45107110348,2257.3500837485
Canada,1981,1568211.3242099269,1468389.9044140698,97529.79524858797,2291.624547269001
Canada,1982,1554335.6490310358,1463414.1918530995,88858.44043111002,2063.0167468260006
Canada,1983,1560840.0572647569,1472508.6240736898,86130.24345074702,2201.189740319999
Canada,1984,1495314.5706390352,1413152.66374129,80147.06537892904,2014.8415188160009
Canada,1985,1682147.9165309505,1563077.4590747943,116509.403072233,2561.054383922999
Canada,1986,1760395.549563653,1751121.18162787,2135.067746153999,7139.300189629002
Canada,1987,1830759.087803551,1818744.99525526,2735.501111698999,9278.591436592
Canada,1988,1934035.2284551384,1920977.08710168,2893.003434568,10165.137918889995
Canada,1989,1872964.7405772377,1861686.7954813696,2644.333257776,8633.611838091998
Canada,1990,1925826.900880217,1913322.71168554,2860.212320622001,9643.976874055004
Canada,1991,1708729.2778741675,1698004.300519721,2496.8585212689995,8228.118833178001
Canada,1992,1551930.8830275228,1541525.9572510507,2348.9359880360007,8055.989788436001
Canada,1993,1347285.2636713414,1337595.6210143473,2217.1398266410006,7472.502830353
Canada,1994,1192366.6397993907,1182564.8774130268,2189.77599776,7611.986388604001
Canada,1995,973943.0266623608,965117.0767570698,1879.018185628,6946.931719662997
Canada,1996,1015807.344713697,1007136.213769359,1846.51987068,6824.611073657999
Canada,1997,1083720.6000301128,1074894.2610541186,1952.031395045,6874.307580949
Canada,1998,1116271.6539628487,1107245.352352088,2007.830375952,7018.471234809
Canada,1999,1132723.3098250742,1123401.466439908,2032.794612366,7289.0487728
Canada,2000,1116662.6606451687,1107272.603252349,2046.305344154,7343.752048666
Canada,2001,1193824.089714816,1184484.44668917,2029.4366230980004,7310.206402547999
Canada,2002,1178248.421142645,1168847.50205234,2060.511422655999,7340.407667649
Canada,2003,1220738.5745388188,1210907.9344687047,2151.377485905,7679.262584209
Canada,2004,1295706.8938661397,1286399.4755653655,2055.612116660999,7251.806184113
Canada,2005,1227667.215941019,1219043.349183394,1957.5693251279995,6666.297432497
Canada,2006,1193400.5603632848,1185071.7081014798,1858.07672712,6470.775534685002
Canada,2007,1140054.082221416,1131717.675639817,1768.3070372190002,6568.09954438
Canada,2008,1065665.8651139182,1058807.0004089724,1505.2240365059995,5353.640668439999
Canada,2009,1067006.088514106,1059379.936761759,1632.5369529255004,5993.614799421499
Canada,2010,1056160.2130411842,1048839.0956629682,1567.6535560066002,5753.463822209603
Canada,2011,999329.0717533831,988814.0054492753,2047.7981678485,8467.268136259501
Canada,2012,947134.1335199391,938230.7294421731,1802.921191688,7100.482886078
Canada,2013,968903.689194689,958958.383139596,2012.707350815,7932.598704278001
Canada,2014,960666.922316868,954867.931279436,1371.4369446460005,4427.554092786001
Canada,2015,958326.301533967,952701.854356911,1318.5589310829996,4305.888245973
Canada,2016,967578.3317070168,966723.6818069,427.3249500584,427.3249500584
Canada,2017,956661.4678293748,955843.3254517528,409.07118881100007,409.07118881100007
Canada,2018,945282.4001966396,944488.919608319,396.7402941603,396.7402941603
Cape Verde,1950,5220.777177727799,4692.885421484999,1.4608093883999995,526.4309468544
Cape Verde,1951,5396.434980608199,4850.819784752999,1.5098015436,544.1053943116
Cape Verde,1952,5572.092710691201,5008.754088248001,1.5587876091,561.7798348340999
Cape Verde,1953,5747.7503765308,5166.688288145,1.6077939253999998,579.4542944604
Cape Verde,1954,5923.4079821326,5324.622528382,1.6567503852999994,597.1287033653
Cape Verde,1955,6099.0655340502,5482.558027683999,1.7050509130999998,614.8024554531
Cape Verde,1956,5845.7076870694,5231.270038962,1.5924770532,612.8451710541999
Cape Verde,1957,6890.912617243201,6166.934106489,1.8891335786,722.0893771756001
Cape Verde,1958,7058.159664971799,6406.782272877999,2.0490160714,649.3283760224
Cape Verde,1959,6328.1607947418,5704.660279428,1.7905828499000005,621.7099324639
Cape Verde,1960,7009.4501537408,6277.934066401,1.9274482789,729.5886390608999
Cape Verde,1961,7230.209454312802,6444.913108825002,1.9450482749,783.3512972129001
Cape Verde,1962,6641.318210077399,5953.497875695,1.8324081232,685.9879262591999
Cape Verde,1963,6795.206319844599,6141.558295166999,1.9448772067999995,651.7031474708
Cape Verde,1964,9441.911454057996,8429.520717191996,2.559826891,1009.830909975
Cape Verde,1965,14247.011700622004,12897.703974329002,4.116756602999999,1345.1909696899995
Cape Verde,1966,10999.007681171002,9968.891426926002,3.191713829,1026.924540416
Cape Verde,1967,15851.667041598606,14375.963052865003,4.6143463943,1471.0896423393
